transaction_id,customer_id,transaction_date,region,customer_type,product,quantity,sales_amount,discount,gst_amount,payment_method,order_status,source,support_tickets
TX023264,104907,2025-07-13,South,New,GST Filing,1,1559.74,0.1,280.75,Card,Completed,Online,3
TX023265,103700,2025-03-14,Central,Existing,GST Filing,4,7714.93,0.0,1388.69,Cash,Cancelled,Referral,1
TX023266,104297,2025-03-09,West,Existing,Invoice Pro,5,19142.19,0.0,3445.59,Card,Completed,Online,0
TX023267,102289,2025-08-15,West,Existing,Data Analytics,3,24488.36,0.15,4407.9,UPI,Completed,Offline,0
TX023268,104741,2026-07-01,East,Existing,Data Analytics,1,9731.4,0.05,1751.65,Bank Transfer,Completed,Online,1
TX023269,104814,2026-06-26,East,New,Invoice Pro,4,16747.55,0.05,3014.56,Bank Transfer,Completed,Referral,0
TX023270,102817,2025-12-30,West,Existing,GST Filing,2,3454.17,0.05,621.75,Card,Completed,Offline,2
TX023271,101787,2025-05-27,South,Existing,Invoice Pro,2,8719.76,0.0,1569.56,Cash,Completed,Offline,2
TX023272,101704,2025-12-07,West,New,Payroll,4,25432.97,0.0,4577.93,Card,Completed,Referral,0
TX023273,100321,2025-05-15,Northeast,Existing,Payroll,2,14662.89,0.0,2639.32,UPI,Completed,Online,2
TX023274,100945,2025-07-14,Central,New,Invoice Pro,1,3463.48,0.1,623.43,Bank Transfer,Completed,Referral,1
TX023275,102631,2025-09-18,South,Existing,Data Analytics,4,33040.45,0.1,5947.28,UPI,Completed,Online,0
TX023276,103989,2025-07-08,South,Existing,Invoice Pro,1,3883.05,0.1,698.95,Card,Completed,Offline,0
TX023277,102844,2025-07-19,South,New,Invoice Pro,3,12222.66,0.0,2200.08,Bank Transfer,Completed,Referral,1
TX023278,101235,2025-12-11,North,Existing,Payroll,5,30708.66,0.15,5527.56,Card,Completed,Online,0
TX023279,104146,2026-06-01,Central,New,Invoice Pro,3,12912.26,0.1,2324.21,Card,Completed,Offline,0
TX023280,103060,2025-04-19,Central,New,GST Filing,4,6521.9,0.05,1173.94,UPI,Completed,Online,4
TX023281,103801,2025-04-20,West,New,Data Analytics,4,36261.44,0.05,6527.06,Cash,Completed,Online,1
TX023282,100769,2026-06-29,South,New,Payroll,2,11636.7,0.1,2094.61,Bank Transfer,Completed,Referral,2
TX023283,104854,2025-11-28,Central,New,Invoice Pro,1,4498.43,0.0,809.72,UPI,Completed,Referral,1
TX023284,102080,2025-03-06,North,Existing,Data Analytics,5,44702.99,0.05,8046.54,UPI,Completed,Online,1
TX023285,100216,2025-01-15,Central,New,Invoice Pro,3,10885.03,0.1,1959.31,Cash,Completed,Offline,4
TX023286,101835,2025-01-07,South,Existing,Data Analytics,5,-51884.01,0.0,-9339.12,Bank Transfer,Refunded,Offline,0
TX023287,100087,2026-03-22,Northeast,Existing,GST Filing,2,3094.2,0.05,556.96,Cash,Completed,Offline,0
TX023288,100339,2026-03-29,South,New,GST Filing,2,3196.98,0.0,575.46,UPI,Completed,Online,1
TX023289,104783,2026-06-19,West,Existing,Payroll,3,14938.59,0.0,2688.95,Card,Completed,Offline,0
TX023290,102646,2026-04-17,West,New,Invoice Pro,4,-14595.07,0.0,-2627.11,UPI,Refunded,Online,0
TX023291,101852,2025-09-12,Northeast,Existing,GST Filing,1,1923.48,0.0,346.23,Bank Transfer,Completed,Offline,3
TX023292,102518,2026-04-01,South,Existing,Invoice Pro,4,16207.63,0.0,2917.37,Card,Completed,Referral,3
TX023293,104156,2026-02-01,West,New,Data Analytics,3,22139.72,0.05,3985.15,Card,Completed,Online,1
TX023294,101590,2026-03-02,South,New,Payroll,5,32549.46,0.0,5858.9,UPI,Cancelled,Online,2
TX023295,101039,2025-03-27,South,New,Invoice Pro,2,8963.4,0.1,1613.41,Bank Transfer,Completed,Online,3
TX023296,100646,2025-10-27,Northeast,New,GST Filing,3,5561.01,0.0,1000.98,Card,Completed,Online,3
TX023297,100978,2026-05-27,West,Existing,Invoice Pro,3,11504.53,0.05,2070.82,UPI,Completed,Referral,2
TX023298,103764,2025-08-27,West,New,Data Analytics,3,29329.35,0.0,5279.28,Bank Transfer,Completed,Online,0
TX023299,103480,2025-03-17,West,Existing,GST Filing,4,5875.92,0.0,1057.67,Card,Completed,Offline,0
TX023300,103632,2025-03-03,South,New,Payroll,1,7047.8,0.05,1268.6,Bank Transfer,Completed,Offline,1
TX023301,101619,2025-08-23,Central,Existing,Payroll,4,23309.58,0.05,4195.72,UPI,Completed,Online,0
TX023302,101589,2025-11-24,Central,Existing,Invoice Pro,2,7418.23,0.05,1335.28,UPI,Completed,Referral,0
TX023303,104320,2025-12-30,North,Existing,Invoice Pro,4,15335.79,0.0,2760.44,Cash,Completed,Online,2
TX023304,101808,2026-06-26,South,Existing,Payroll,2,13577.65,0.0,2443.98,UPI,Completed,Offline,0
TX023305,101144,2025-09-15,South,Existing,Invoice Pro,3,13073.25,0.0,2353.18,Bank Transfer,Completed,Online,1
TX023306,101068,2026-06-02,East,Existing,Data Analytics,5,52183.88,0.05,9393.1,Card,Completed,Online,0
TX023307,103420,2025-12-07,South,Existing,GST Filing,3,4183.13,0.15,752.96,Bank Transfer,Completed,Online,3
TX023308,103135,2026-01-11,East,New,GST Filing,5,6986.91,0.05,1257.64,UPI,Completed,Referral,0
TX023309,104691,2026-01-01,West,New,GST Filing,3,4862.9,0.0,875.32,UPI,Completed,Online,1
TX023310,103061,2026-03-14,South,New,Payroll,2,12119.15,0.0,2181.45,UPI,Completed,Online,1
TX023311,104712,2025-11-06,West,New,Invoice Pro,3,13558.53,0.0,2440.54,UPI,Completed,Online,1
TX023312,100131,2025-03-21,North,Existing,Invoice Pro,3,13690.19,0.0,2464.23,UPI,Completed,Offline,0
TX023313,102228,2026-03-11,East,Existing,Invoice Pro,1,3831.23,0.0,689.62,UPI,Completed,Online,2
TX023314,103086,2026-01-08,Central,Existing,Invoice Pro,4,16196.15,0.0,2915.31,Bank Transfer,Completed,Offline,2
TX023315,100029,2026-04-23,West,Existing,Payroll,2,12547.43,0.0,2258.54,Card,Completed,Online,2
TX023316,100346,2025-02-03,North,New,Invoice Pro,3,12667.14,0.0,2280.09,Cash,Completed,Online,1
TX023317,102602,2026-02-14,North,New,GST Filing,3,5258.37,0.0,946.51,Card,Completed,Online,0
TX023318,100753,2025-04-27,North,Existing,GST Filing,2,3730.54,0.0,671.5,Card,Completed,Offline,0
TX023319,103507,2025-11-16,West,Existing,GST Filing,4,6380.92,0.1,1148.57,Bank Transfer,Completed,Online,1
TX023320,102088,2025-12-12,East,Existing,Payroll,3,21193.2,0.0,3814.78,Card,Completed,Online,1
TX023321,103623,2026-02-03,East,New,GST Filing,4,6681.39,0.05,1202.65,Card,Cancelled,Online,1
TX023322,104279,2026-06-08,West,Existing,Payroll,3,20651.08,0.0,3717.19,UPI,Completed,Online,2
TX023323,102005,2025-11-16,Central,Existing,Invoice Pro,1,3987.01,0.0,717.66,Card,Completed,Online,2
TX023324,103391,2025-06-10,Northeast,Existing,Invoice Pro,4,15954.81,0.05,2871.87,Cash,Completed,Online,1
TX023325,104765,2026-03-03,Northeast,New,Payroll,3,16864.32,0.1,3035.58,UPI,Completed,Online,2
TX023326,100599,2025-01-17,Central,New,GST Filing,4,7772.86,0.0,1399.11,Bank Transfer,Completed,Online,1
TX023327,103363,2025-03-29,East,Existing,Payroll,4,23017.44,0.1,4143.14,Cash,Completed,Online,0
TX023328,103883,2025-11-06,Central,New,Invoice Pro,3,13078.3,0.05,2354.09,Card,Completed,Online,1
TX023329,100486,2025-12-08,West,New,Data Analytics,1,8972.28,0.05,1615.01,UPI,Completed,Online,1
TX023330,104600,2025-10-25,South,Existing,Invoice Pro,1,3830.6,0.0,689.51,Bank Transfer,Completed,Offline,0
TX023331,100847,2026-02-05,West,Existing,Payroll,3,19532.37,0.0,3515.83,Card,Completed,Online,1
TX023332,104341,2026-04-03,Northeast,New,Data Analytics,3,26690.13,0.0,4804.22,Bank Transfer,Completed,Online,4
TX023333,100813,2025-11-04,West,Existing,Payroll,2,13509.66,0.0,2431.74,Card,Completed,Online,3
TX023334,100158,2025-05-25,Central,Existing,Payroll,3,17799.6,0.05,3203.93,Card,Completed,Online,3
TX023335,103249,2025-02-07,Central,New,Data Analytics,5,52715.41,0.0,9488.77,Bank Transfer,Completed,Online,2
TX023336,100769,2025-09-16,North,New,GST Filing,5,7666.08,0.05,1379.89,Card,Cancelled,Offline,1
TX023337,104715,2026-05-01,East,Existing,Invoice Pro,2,6761.56,0.0,1217.08,Bank Transfer,Completed,Online,2
TX023338,103592,2025-09-07,South,Existing,Payroll,1,6158.2,0.05,1108.48,UPI,Completed,Referral,2
TX023339,101772,2025-04-28,North,New,Invoice Pro,3,13148.55,0.0,2366.74,Card,Completed,Offline,1
TX023340,100075,2025-04-29,North,New,GST Filing,4,6066.36,0.05,1091.94,Card,Completed,Online,3
TX023341,100323,2026-01-02,East,Existing,Payroll,4,31290.28,0.0,5632.25,Card,Completed,Offline,1
TX023342,103842,2025-09-20,Central,Existing,GST Filing,1,1540.38,0.0,277.27,Card,Completed,Offline,0
TX023343,100417,2026-04-22,East,Existing,Payroll,3,22904.6,0.0,4122.83,Bank Transfer,Completed,Offline,2
TX023344,100500,2026-06-13,Central,New,GST Filing,5,10361.76,0.0,1865.12,UPI,Completed,Online,0
TX023345,104391,2026-01-15,West,New,Data Analytics,3,24861.22,0.05,4475.02,Card,Completed,Referral,2
TX023346,100423,2025-05-09,East,Existing,Data Analytics,1,8973.31,0.05,1615.2,Bank Transfer,Completed,Online,0
TX023347,101451,2026-04-11,West,New,Payroll,5,29702.28,0.15,5346.41,Card,Cancelled,Referral,0
TX023348,102760,2025-01-01,West,Existing,GST Filing,4,6171.56,0.05,1110.88,Card,Cancelled,Offline,0
TX023349,104325,2026-01-26,North,Existing,GST Filing,4,6912.35,0.05,1244.22,UPI,Completed,Offline,1
TX023350,102258,2026-03-02,South,Existing,Invoice Pro,4,15884.23,0.0,2859.16,Card,Completed,Online,0
TX023351,103870,2026-02-15,West,Existing,GST Filing,1,1741.34,0.15,313.44,Bank Transfer,Completed,Offline,1
TX023352,101693,2026-01-14,East,Existing,Payroll,4,25396.34,0.05,4571.34,Card,Completed,Online,1
TX023353,104937,2025-10-11,South,Existing,GST Filing,4,5642.9,0.05,1015.72,Card,Completed,Referral,0
TX023354,103387,2026-06-21,North,Existing,GST Filing,1,1654.41,0.05,297.79,UPI,Completed,Online,0
TX023355,103132,2025-10-29,East,Existing,GST Filing,2,4088.42,0.0,735.92,Bank Transfer,Completed,Online,0
TX023356,103050,2025-07-30,West,Existing,Data Analytics,5,44894.66,0.05,8081.04,UPI,Cancelled,Offline,3
TX023357,101433,2025-02-02,Central,New,GST Filing,1,1745.66,0.0,314.22,Bank Transfer,Completed,Referral,1
TX023358,103917,2025-06-21,North,New,Payroll,1,6636.03,0.05,1194.49,Bank Transfer,Completed,Offline,1
TX023359,100609,2026-05-02,East,New,Invoice Pro,4,17116.45,0.0,3080.96,UPI,Completed,Online,1
TX023360,101626,2025-11-04,South,Existing,GST Filing,2,3251.05,0.05,585.19,UPI,Completed,Offline,1
TX023361,103251,2025-04-02,East,New,GST Filing,1,1885.01,0.0,339.3,Bank Transfer,Completed,Online,0
TX023362,102163,2026-04-13,North,Existing,Data Analytics,5,47329.88,0.0,8519.38,Cash,Completed,Online,1
TX023363,101809,2025-12-02,Northeast,New,GST Filing,5,7464.93,0.0,1343.69,UPI,Completed,Online,3
TX023364,103565,2026-01-14,North,New,Invoice Pro,1,4480.85,0.05,806.55,UPI,Completed,Offline,0
TX023365,102991,2026-04-08,North,Existing,Invoice Pro,2,7280.16,0.05,1310.43,Card,Completed,Offline,2
TX023366,102266,2026-03-15,West,New,GST Filing,2,3237.98,0.0,582.84,Bank Transfer,Completed,Online,1
TX023367,104414,2026-04-30,East,Existing,GST Filing,4,7653.83,0.0,1377.69,UPI,Completed,Online,0
TX023368,102446,2026-05-25,Northeast,Existing,GST Filing,2,3175.52,0.05,571.59,Card,Completed,Online,2
TX023369,100163,2025-11-17,South,Existing,GST Filing,2,3179.8,0.0,572.36,UPI,Completed,Online,0
TX023370,100442,2025-03-20,West,Existing,Invoice Pro,1,4247.89,0.0,764.62,UPI,Completed,Offline,1
TX023371,102173,2025-04-03,South,Existing,Invoice Pro,2,8170.46,0.0,1470.68,UPI,Completed,Offline,0
TX023372,104485,2025-03-28,South,New,GST Filing,2,3903.89,0.0,702.7,Card,Completed,Offline,0
TX023373,103714,2025-02-10,South,New,Invoice Pro,3,11866.41,0.05,2135.95,Bank Transfer,Completed,Online,2
TX023374,100970,2026-04-08,Central,New,Payroll,5,30502.05,0.0,5490.37,Card,Completed,Online,1
TX023375,100226,2025-03-03,South,Existing,GST Filing,5,9801.37,0.0,1764.25,UPI,Completed,Offline,2
TX023376,100683,2025-06-01,East,Existing,Data Analytics,4,39287.62,0.0,7071.77,Card,Completed,Online,0
TX023377,103016,2026-01-06,Northeast,New,GST Filing,1,1589.25,0.1,286.06,Cash,Completed,Online,1
TX023378,100030,2026-05-10,Central,New,Invoice Pro,1,4435.04,0.0,798.31,Card,Completed,Online,0
TX023379,101700,2025-01-14,West,New,Invoice Pro,2,8732.85,0.0,1571.91,Card,Cancelled,Online,0
TX023380,104428,2025-08-06,South,Existing,GST Filing,5,9176.26,0.0,1651.73,Bank Transfer,Completed,Referral,0
TX023381,100510,2025-08-21,Central,New,Payroll,3,22056.53,0.0,3970.18,UPI,Completed,Online,1
TX023382,101467,2026-04-24,West,New,Invoice Pro,3,12072.83,0.0,2173.11,Bank Transfer,Completed,Online,1
TX023383,102794,2025-03-10,North,Existing,Payroll,1,7067.38,0.0,1272.13,Cash,Completed,Online,0
TX023384,100049,2025-04-26,Central,Existing,Invoice Pro,2,7851.45,0.05,1413.26,UPI,Completed,Offline,2
TX023385,104332,2025-03-04,East,New,Invoice Pro,3,13048.32,0.0,2348.7,UPI,Completed,Online,1
TX023386,101116,2025-11-26,North,Existing,Payroll,2,11993.17,0.05,2158.77,UPI,Completed,Online,1
TX023387,104922,2025-12-05,East,New,Data Analytics,1,9159.47,0.0,1648.7,Bank Transfer,Completed,Offline,1
TX023388,104413,2025-07-26,Central,Existing,Invoice Pro,1,4302.12,0.05,774.38,Bank Transfer,Completed,Online,0
TX023389,102167,2025-08-24,South,Existing,Data Analytics,2,18000.63,0.1,3240.11,UPI,Completed,Online,3
TX023390,104723,2026-03-23,West,Existing,Payroll,4,20937.57,0.15,3768.76,Card,Completed,Online,1
TX023391,100442,2026-06-15,North,Existing,Invoice Pro,3,12100.86,0.0,2178.15,Card,Completed,Offline,3
TX023392,100889,2025-12-31,East,New,Invoice Pro,1,4219.13,0.0,759.44,Cash,Completed,Online,1
TX023393,102869,2025-02-11,South,Existing,GST Filing,1,-1665.93,0.1,-299.87,UPI,Refunded,Offline,1
TX023394,102980,2025-07-01,Central,Existing,Invoice Pro,4,16878.83,0.0,3038.19,UPI,Completed,Online,1
TX023395,104456,2025-07-05,North,New,Payroll,3,19659.36,0.05,3538.68,Bank Transfer,Completed,Referral,1
TX023396,104219,2026-03-11,North,New,GST Filing,5,8704.7,0.0,1566.85,Bank Transfer,Completed,Online,1
TX023397,101787,2025-06-12,South,New,Invoice Pro,2,8021.44,0.1,1443.86,UPI,Completed,Online,1
TX023398,102618,2025-12-16,West,Existing,Data Analytics,4,37603.07,0.05,6768.55,Bank Transfer,Completed,Online,0
TX023399,100817,2026-06-30,Northeast,New,Payroll,1,5740.2,0.1,1033.24,Card,Completed,Online,1
TX023400,103385,2025-11-27,South,New,Data Analytics,3,28102.99,0.05,5058.54,UPI,Completed,Online,3
TX023401,101766,2026-05-16,Central,Existing,Payroll,5,35711.36,0.05,6428.04,UPI,Cancelled,Online,2
TX023402,103765,2025-06-14,Northeast,Existing,GST Filing,1,1528.19,0.05,275.07,UPI,Completed,Online,1
TX023403,103210,2025-02-14,North,Existing,Payroll,5,32107.65,0.05,5779.38,UPI,Completed,Offline,1
TX023404,100375,2026-01-15,East,Existing,Invoice Pro,5,20261.1,0.0,3647.0,Bank Transfer,Cancelled,Online,1
TX023405,102919,2026-06-07,South,New,Data Analytics,1,7735.15,0.15,1392.33,UPI,Completed,Online,0
TX023406,102823,2025-11-06,West,New,Invoice Pro,2,9000.1,0.0,1620.02,UPI,Completed,Offline,2
TX023407,100268,2025-01-26,South,New,GST Filing,3,5019.19,0.05,903.45,Card,Completed,Offline,0
TX023408,100191,2025-05-05,Northeast,New,Data Analytics,2,17007.37,0.1,3061.33,Card,Completed,Offline,0
TX023409,102041,2026-07-01,South,Existing,GST Filing,3,4799.67,0.15,863.94,Card,Completed,Online,1
TX023410,100125,2025-09-21,North,New,Data Analytics,2,17008.18,0.05,3061.47,UPI,Completed,Online,0
TX023411,101738,2026-05-08,Central,Existing,Payroll,5,41597.75,0.0,7487.59,UPI,Completed,Offline,2
TX023412,100862,2025-06-05,Northeast,New,GST Filing,1,1399.23,0.15,251.86,Card,Completed,Online,1
TX023413,104165,2025-02-18,North,Existing,GST Filing,3,5154.28,0.1,927.77,UPI,Completed,Online,0
TX023414,102202,2026-05-09,Northeast,New,Payroll,4,23971.61,0.15,4314.89,Cash,Completed,Online,0
TX023415,102210,2025-04-06,South,Existing,Invoice Pro,1,4488.46,0.0,807.92,Cash,Completed,Online,0
TX023416,104650,2025-07-27,South,New,Data Analytics,4,35770.58,0.0,6438.7,Card,Completed,Online,1
TX023417,104532,2026-06-10,North,New,Invoice Pro,5,20588.62,0.0,3705.95,Card,Completed,Online,2
TX023418,103053,2026-06-19,West,New,Data Analytics,5,48537.62,0.0,8736.77,Card,Completed,Offline,1
TX023419,101394,2026-05-13,Northeast,Existing,Payroll,1,6692.54,0.0,1204.66,UPI,Completed,Online,1
TX023420,102358,2025-07-23,West,Existing,GST Filing,3,5228.4,0.0,941.11,Card,Completed,Online,1
TX023421,104063,2025-09-08,South,Existing,GST Filing,1,1870.43,0.0,336.68,UPI,Completed,Offline,0
TX023422,104969,2025-04-03,South,Existing,GST Filing,5,9191.22,0.1,1654.42,Card,Completed,Offline,1
TX023423,104354,2025-07-02,East,Existing,Data Analytics,5,42673.6,0.1,7681.25,Bank Transfer,Completed,Online,1
TX023424,104889,2026-05-14,East,Existing,GST Filing,4,7771.5,0.0,1398.87,UPI,Completed,Offline,2
TX023425,102255,2026-04-21,Central,Existing,Invoice Pro,4,15671.61,0.0,2820.89,Card,Cancelled,Referral,5
TX023426,104472,2025-05-10,South,Existing,Invoice Pro,1,4306.21,0.0,775.12,UPI,Completed,Online,0
TX023427,100475,2025-03-12,South,New,Invoice Pro,4,15295.37,0.1,2753.17,Bank Transfer,Completed,Referral,0
TX023428,103822,2026-05-25,South,New,Invoice Pro,3,11856.16,0.1,2134.11,Bank Transfer,Completed,Online,2
TX023429,102165,2025-11-07,South,Existing,GST Filing,5,7731.48,0.05,1391.67,Cash,Completed,Referral,1
TX023430,103257,2025-11-09,Central,Existing,Payroll,2,12992.67,0.05,2338.68,UPI,Completed,Offline,0
TX023431,102309,2025-11-01,North,Existing,Invoice Pro,4,15077.14,0.05,2713.89,Card,Completed,Offline,0
TX023432,102396,2025-07-16,East,Existing,Invoice Pro,5,17599.0,0.15,3167.82,Bank Transfer,Completed,Offline,1
TX023433,102166,2025-05-31,North,New,Invoice Pro,1,4539.23,0.0,817.06,Bank Transfer,Completed,Online,4
TX023434,102157,2025-04-02,South,New,Invoice Pro,4,14925.21,0.05,2686.54,Bank Transfer,Completed,Online,1
TX023435,104248,2025-02-24,South,Existing,Invoice Pro,1,3871.67,0.15,696.9,UPI,Completed,Online,2
TX023436,101800,2025-10-26,North,Existing,Payroll,3,18037.34,0.1,3246.72,Card,Completed,Online,2
TX023437,103980,2026-01-17,East,New,Invoice Pro,4,17441.24,0.0,3139.42,Bank Transfer,Completed,Referral,1
TX023438,101666,2025-06-07,West,Existing,GST Filing,3,5478.54,0.0,986.14,UPI,Completed,Referral,1
TX023439,102595,2026-01-20,South,Existing,Data Analytics,1,9501.56,0.05,1710.28,UPI,Completed,Online,1
TX023440,100717,2025-09-22,South,New,Data Analytics,5,43227.16,0.05,7780.89,UPI,Completed,Online,0
TX023441,101510,2025-11-22,West,New,GST Filing,2,3450.23,0.05,621.04,Bank Transfer,Completed,Online,1
TX023442,100315,2025-04-04,West,New,Invoice Pro,2,9013.32,0.0,1622.4,Bank Transfer,Completed,Online,5
TX023443,103566,2025-09-05,North,New,GST Filing,5,8190.41,0.1,1474.27,UPI,Completed,Offline,2
TX023444,102781,2025-05-27,North,New,Payroll,5,35050.61,0.1,6309.11,UPI,Completed,Online,1
TX023445,103330,2025-02-16,West,Existing,Invoice Pro,5,20949.93,0.1,3770.99,Card,Completed,Offline,3
TX023446,100873,2026-04-05,East,Existing,Payroll,3,20370.23,0.05,3666.64,Bank Transfer,Completed,Offline,0
TX023447,103091,2025-01-11,North,Existing,Data Analytics,3,27437.3,0.05,4938.71,UPI,Completed,Offline,0
TX023448,102728,2026-01-13,Northeast,Existing,GST Filing,4,5454.74,0.1,981.85,Card,Completed,Online,1
TX023449,104613,2026-04-10,South,Existing,Data Analytics,2,20643.95,0.0,3715.91,Card,Completed,Referral,2
TX023450,101009,2026-04-19,Central,Existing,Data Analytics,5,42421.3,0.05,7635.83,Bank Transfer,Completed,Online,0
TX023451,100672,2026-03-17,North,Existing,Data Analytics,1,8644.8,0.1,1556.06,Card,Completed,Online,2
TX023452,101076,2026-06-29,West,Existing,GST Filing,5,9151.68,0.15,1647.3,Card,Completed,Offline,1
TX023453,102838,2025-12-31,North,Existing,Invoice Pro,5,19384.32,0.0,3489.18,UPI,Cancelled,Offline,3
TX023454,102201,2026-01-29,South,New,GST Filing,2,4038.47,0.0,726.92,Card,Cancelled,Online,0
TX023455,101932,2026-01-10,West,New,Payroll,5,32821.04,0.1,5907.79,UPI,Completed,Referral,2
TX023456,104350,2025-11-30,South,New,Invoice Pro,1,4643.36,0.0,835.8,UPI,Completed,Online,1
TX023457,100520,2025-10-06,Northeast,New,Data Analytics,4,33115.04,0.05,5960.71,Bank Transfer,Completed,Online,2
TX023458,100306,2025-06-16,West,New,Payroll,5,34536.68,0.0,6216.6,Bank Transfer,Completed,Online,2
TX023459,103885,2025-10-07,South,Existing,Payroll,5,31385.52,0.1,5649.39,Card,Completed,Referral,1
TX023460,101453,2025-08-10,South,New,GST Filing,3,5484.22,0.0,987.16,Card,Completed,Referral,4
TX023461,101901,2025-09-13,Central,Existing,GST Filing,5,8943.23,0.05,1609.78,Bank Transfer,Completed,Offline,2
TX023462,102684,2026-06-17,North,New,Invoice Pro,2,7099.17,0.1,1277.85,UPI,Completed,Online,2
TX023463,104659,2025-03-28,East,Existing,Invoice Pro,1,4233.22,0.0,761.98,UPI,Completed,Offline,0
TX023464,101241,2025-12-23,South,Existing,Data Analytics,5,37527.8,0.1,6755.0,Card,Completed,Online,5
